Date,AAPL,CSCO,CVX,DIS,GE,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,PEP,PG,SPY,T,WMT,XOM
2023-02-08,64120100,18905500,9784700,27719900,4269472,36479100,6054700,6958000,11012000,2801800,8596300,54686000,5687300,7123800,76227500,29805200,11691300,18459700
2023-02-09,56007100,18598400,10123400,46137200,4838334,43906400,7949500,6443100,12515300,3534600,7976800,42375100,9619400,6547400,78694900,28320900,13064400,17439300
2023-02-10,57450700,17397300,11602400,15566000,4373095,31232500,7028000,6582900,14420700,3049900,7609600,25818500,6176000,8108900,70769700,24931200,15002700,24918600
2023-02-13,62199000,19422100,9442900,12341500,5114245,32347500,6414700,7134600,16191800,2418300,7383100,44630900,5205100,5081600,64913500,21668700,16015800,14536200
2023-02-14,61707600,19134400,8077300,10768100,6726731,27928900,6316000,9249400,20505700,2202100,6983900,37047900,5203000,5253500,88389300,23195200,13831200,12079000
2023-02-15,65573800,27071200,8885700,8156000,7305617,23359400,12621800,6728300,13171400,1862000,6416600,28922400,4125500,5530300,61555700,31145400,14674200,13663400
2023-02-16,68167900,48125300,6727500,9479900,5645893,28972500,11177000,8165300,16538300,2785400,5959300,29603600,4973200,7595700,76431500,35161100,16312200,11360600
2023-02-17,59144100,25321400,9612100,9492200,5543523,32086200,12401900,7948800,16814700,3055600,9474600,30000100,3952100,8034700,89257800,29997500,24770700,20758300
2023-02-21,58867200,25100500,7259700,10648200,5101965,63668400,9423900,9996300,14278300,2824300,6741500,28397400,5797300,6899500,82655900,28220300,54393900,14469400
2023-02-22,51011300,20301900,6205900,9885100,10829053,89195300,9820200,11107500,12409600,2192000,7213900,22491100,5299500,6126300,83742300,25308800,29844000,13973800
2023-02-23,48394200,14066200,6445500,10974800,10120732,56473200,9385100,8068000,12222800,4217000,6922800,29219100,3801400,5835400,96242400,24845800,22021200,11289400
2023-02-24,55469600,17251600,5330200,8523000,8704340,44089900,8689700,9126900,9736200,2645300,5787900,24990900,2959100,5260700,108194400,29138100,20623500,14351000
2023-02-27,44998500,14776400,6386800,6641200,8007297,37657000,7267100,10014700,8849800,2024800,5654800,21190000,3208500,5820900,80444700,22981100,16647300,11710500
2023-02-28,50547000,16622400,10854200,8233700,11441143,50255300,9062300,11019800,16082200,2853400,10209900,22491000,4317100,6709900,96438600,34154800,18054000,18107000
2023-03-01,55479000,13449300,7470400,7898300,7512988,47823400,6767000,7139200,13275800,2058900,6099000,27565300,5359100,7101800,99706800,23339900,14180100,13200000
2023-03-02,52238100,18281800,5582000,7776600,8546337,48309300,8762500,11106800,11758300,2385900,5097500,24808200,4476300,5924600,85127800,24184800,14785500,10339900
2023-03-03,70732300,15969900,6007500,7434300,9618780,36744900,5747200,9513100,13101800,2725800,6124300,30760100,3627100,5259400,90120000,23501500,16888800,13006700
2023-03-06,87558000,13878400,7703600,6773300,8084105,37879800,8148200,9261300,16282700,2217600,17776600,24109800,3611400,4943100,72795900,24072100,16720800,14347400
2023-03-07,56182000,17506600,7393000,6951300,8643445,43164600,7457700,11747600,13961200,2766600,13805300,21473200,4094900,5606800,108310600,27944000,17387400,11525300
2023-03-08,47204800,12055500,5435800,5668700,7598067,36071900,6230500,10002500,10851600,2314000,8440800,17340200,2920200,5518800,74746600,31510300,19090800,13509800
2023-03-09,53833600,12497700,6214700,8275600,35826152,54886100,7439400,25888100,13900900,2339300,5842500,26653400,4042100,4467200,111945300,24711100,15415800,12961200
2023-03-10,68572400,16338200,7385800,13978800,23152683,65187000,8504300,37599700,13745800,3093100,9738500,28333900,4129900,5928000,189253000,32018500,20065200,15795700
2023-03-13,84457100,20280800,10106100,11915300,14201502,50977000,10799600,42901100,21956000,3552400,10687100,33339700,8265100,8337100,157790000,39835000,28142100,20745600
2023-03-14,73695900,17679600,10035200,10323600,14218418,47689800,8421200,29648100,19496900,3194400,9806900,33620300,6480800,9219700,149752400,32076200,25542600,18263500
2023-03-15,77167900,17354900,14063100,9543800,15107797,49322800,7757700,34280600,21089900,3419400,10942700,46028000,7099800,8823500,172996900,34436400,33133500,25733800
2023-03-16,76161100,21425100,12849600,9931700,10183883,75779500,7605500,24558500,15658300,3097900,9441500,54768800,4734400,7063400,143254200,31731800,28905600,27465200
2023-03-17,98944600,47642700,33161800,12943200,12765689,80628500,20540700,38396000,27351200,5075300,26402100,69527400,8854600,16018800,140553400,58728600,43081200,43199500
2023-03-20,73641400,22699700,8469200,6657200,8705343,38780100,7129000,22875500,12904100,2108900,12865800,43466600,4367000,8379200,93055800,27382100,33928500,32042100
2023-03-21,73938300,23334000,9753500,7285800,8553980,55650800,8376800,17807800,13716500,3120100,11571800,34558700,3812000,7753200,91524200,24313200,19013400,31592300
2023-03-22,75701800,21399400,6315000,8811100,8784783,37415500,7943500,17250200,10494200,2240800,5705800,34873300,4380800,5729100,111746600,21071100,18548400,14952700
2023-03-23,67622100,17775400,7859400,9527000,10834691,43785500,9051500,16677600,15479000,2263800,6801700,36610900,4655600,5788400,119351300,28957800,22044300,14385900
2023-03-24,59196500,19438800,6600100,9534600,8342975,55912100,5696200,22311100,12975600,2229200,6661800,28172000,3713800,6144800,107682400,32058000,22752300,13401600
2023-03-27,52390300,15857200,7006800,7487900,7524516,34758200,6772300,18853900,12777400,2799100,7563100,26840200,4078600,5917200,74010400,26650500,26775600,14805900
2023-03-28,45992200,11124300,5605400,5426100,5023152,37407900,6115300,10820500,10925700,2036000,6679500,21878600,2850000,4213800,62871700,21547200,21282900,11047600
2023-03-29,51305700,18463400,7569700,5889100,6162254,85556200,6012000,14595300,9441000,2053400,6310200,25087000,4496000,4987700,77497900,23149400,24216900,14219100
2023-03-30,49501700,11754600,6322400,7669500,6623107,70077600,4555700,12134700,9870700,1788800,5017400,25053400,2743000,4117700,69840000,19736300,21879000,11578200
2023-03-31,68749800,20588800,7041400,8920000,9247391,59765000,9890000,13105200,14440900,2902500,7184300,32766000,4479800,7685900,112062600,27130900,20868000,14418000
2023-04-03,56976200,16884600,12868200,7313200,6199468,57038300,6841900,11775400,12300700,2352700,6964100,24883300,3902300,5721700,67391100,31102500,19766700,28087700
2023-04-04,46278300,13599900,7521400,6794200,8554983,55714100,8314500,11579900,11433400,2282300,6108200,25824300,3306400,6714300,66601500,34207600,18113700,16365500
2023-04-05,51511700,13797900,6478100,7747200,10642230,39615700,16704200,9614700,12789600,2600800,8006100,22064800,3826300,6094800,65200200,38673200,26540700,16479500
2023-04-06,45390100,14749000,5803200,7042500,8025340,28551900,9615400,8760200,9644200,1731000,6894500,29770300,3389700,5399700,63743300,29722600,17891700,15778000
2023-04-10,47716900,10177700,5923500,8016600,7499832,30534400,5354000,9477300,7952600,1941800,6446500,23103000,2408100,4891800,63681000,23617500,14519100,13006600
2023-04-11,47644200,15957900,5469600,7504600,6663078,27059100,5903800,10516300,9913000,2732900,5639800,27276600,3586700,6311800,59297900,24664800,18370500,11758500
2023-04-12,50133100,16100700,6157900,9289200,8768118,37070800,5764100,11821000,9593700,2557400,6136700,27403400,3620900,6137900,86420400,28179500,11209800,10919000
2023-04-13,68445600,15451700,6856600,8745000,11044694,29722300,5640600,12450200,9871400,3229300,7332300,24222700,4303600,5489500,85814800,25253900,13272600,12399700
2023-04-14,49386500,12360100,4930700,7337300,7211767,24623600,7225100,43931300,8946000,2054700,5005100,20987900,2572900,4478800,78161500,24948400,10464900,11530800
2023-04-17,41516200,12042300,7006000,6705300,7676003,29601100,8046400,16050500,9452400,2371000,6575500,23836200,3224400,4296400,66436400,23443900,16166700,13260400
2023-04-18,49923000,15203600,8045600,8180100,8909832,26041400,14571500,13760100,9035700,2086700,5454500,20161800,2438600,4158400,63560000,28517400,13482300,17436100
2023-04-19,47720200,30466700,5506800,11523300,7038101,25746600,6752000,9158100,9769500,2254000,4683400,17150300,2209900,3837600,55227300,31537200,12433500,10682600
2023-04-20,52456400,39769400,5851100,7762700,8661237,30255100,9498800,10586200,10706400,2274200,4657900,23244400,3868200,5370900,75840400,129904800,13641600,17038700
2023-04-21,58337300,20861000,7179000,9468000,5112741,28655800,7014200,11842500,12931100,2171200,6554600,21676400,3781800,14876900,73457400,76810200,25335000,14315300
2023-04-24,41949600,17359900,7177600,8540600,7833505,38732500,5278900,7567500,15532300,2995200,4299100,26611000,3540200,8109800,64332100,60001400,13579500,15831300
2023-04-25,48714100,20281600,5807200,6511400,11649768,38289900,6263100,10629300,12818900,5845200,5662800,45772200,6231600,8341800,97766700,46691800,17246700,12179800
2023-04-26,45498800,22390500,5927400,8634500,8032357,41218800,5518200,14416100,13179600,3290000,6607900,64599200,4481700,4843700,80447000,42482900,12910200,15566100
2023-04-27,64902300,22845400,6417200,8166500,9348633,60186200,5739700,9041100,13795800,3142300,9975200,46462600,4574500,4805600,92968400,36926900,12861000,16279200
2023-04-28,55209200,19662000,10033600,11319700,6279159,80229700,6023400,9881800,13686700,2837200,8049900,36446700,4607500,5754000,89335600,40664000,14088600,24374000
2023-05-01,52472900,13122300,6099800,6909500,7408237,36918500,4893400,20415800,9091500,2124400,5238900,21294100,3137800,3844600,62122300,35510200,11409600,17355000
2023-05-02,48425700,20175100,10701700,6955900,7485046,33463400,7541700,14113400,10948400,2083800,8175600,26404400,3712200,5262900,103998500,39398100,11329500,24324100
2023-05-03,65136000,20765700,7538100,7772100,5917543,45554500,5937200,12930900,11084600,2425500,6738600,22360800,3389600,5775000,91531800,32213100,12334500,16212300
2023-05-04,81235400,17748900,7500400,13260700,9055431,46104000,5128000,17089200,11938300,2005300,6490200,22519900,4267600,4892600,94901900,27422700,14011200,17177200
2023-05-05,113316400,14315100,5801500,9289100,6302841,35010800,5193700,11259100,9037300,1815400,4534000,28181200,4146500,3988200,87844000,23697300,14556000,14964700
2023-05-08,55962800,12000000,5028200,10810100,4282128,30882800,4994900,7484900,7240700,2969600,5157300,21318600,2249900,4950700,50046800,32091000,14926200,11187800
2023-05-09,45326900,15221900,5019800,6829900,6520737,30706500,5520500,7343600,9067700,1637500,4933100,21340800,3087600,4472100,49220100,29058400,15209700,11370800
2023-05-10,53724500,15625100,6161200,19525200,5053224,40526500,6756600,8133400,10134000,1849300,5605400,30078000,4352900,4754900,96142900,32892400,15827700,14884800
2023-05-11,49514700,12521900,6666100,57127200,5117628,47144400,5867600,7057300,9581500,1955100,5596700,31680200,3690200,3495300,70157100,21332600,11926800,17165900
2023-05-12,45497800,14094800,4897500,21817200,4332874,24147300,3904200,9986400,8739600,1801700,5233100,19758100,2739800,5252200,70439400,27277300,16119300,12608300
2023-05-15,37266700,13204400,5096700,16792000,7973716,28717500,5104500,7639500,8150000,1700500,5697200,16336500,2946400,5414900,54289400,28697300,16113900,13715600
2023-05-16,42110300,16496300,7007700,17013300,5523851,22812000,5599200,6477200,9129600,2859500,4278200,26730300,5803100,5591500,57705500,31200300,15512100,14795200
2023-05-17,57951600,29326000,6169600,12461600,6871703,41667300,6840700,12711500,11583000,2802100,7210400,24315000,4878800,4286900,87287000,34154700,26985900,14064700
2023-05-18,65496700,41475700,7477700,15014800,5772320,36529200,5173000,10999600,13595100,2410700,6437100,27276000,3709400,6997600,97177200,39142000,46768500,12005600
2023-05-19,55772400,28561700,8099200,16411500,7230687,40668700,6524000,13490700,14242100,2371200,7647000,27529500,3883000,4752700,103679700,46655200,27594000,13357700
2023-05-22,43570900,18667500,11661000,14150600,4996087,28693400,5675900,11402500,15055400,2514700,5607400,24115700,5787000,7876200,60745400,42251600,16117800,12882000
2023-05-23,50747300,17645900,10436200,14778700,5738239,29400900,5793000,9514900,13932700,2943900,7733000,30797200,6382300,6116000,86383500,45314800,16302300,14394400
2023-05-24,45143500,15452900,7064000,15350800,6275400,28045800,5015100,8578000,11090100,2262100,4509500,23384900,3721000,5755400,89213700,34236900,20515200,16340300
2023-05-25,56058300,21717000,7037700,13605800,6737506,78009400,6886100,8472500,14463600,2748100,7037500,43301700,4712700,6510300,90961600,102758200,21299100,14316500
2023-05-26,54835000,19825600,7736200,12892700,6796523,71910600,6845400,8579900,12570300,2148200,6378200,36630600,4449300,4716400,93830000,50164900,15720900,12370300
2023-05-30,55964400,19074800,7814800,14800700,7098370,54874800,5593100,7399900,15634200,3385200,7768100,29503100,4331800,5561000,72216000,35346700,15742500,11938000
2023-05-31,99625300,51990300,13346400,11440600,13358734,136243800,11324600,14219900,59432200,3104900,14563500,45950600,20414600,19854800,110811800,70109400,30130800,24926100
2023-06-01,68901800,17817000,9887700,11993200,7797043,52667400,7901300,12248100,13402700,2605300,6959900,26773900,5277400,6091100,88865000,31363800,20239200,13551900
2023-06-02,61945900,19153700,9460100,14330500,7477278,36496200,7657200,12917200,15256300,2869000,5791500,25864000,4288300,6123500,91366700,105206900,19178100,14110300
2023-06-05,121946500,13964100,6443800,18506700,5108732,48244100,6430500,8511900,12915600,1974500,5185500,21307100,4311700,4753700,65460200,39528300,15553200,10628000
2023-06-06,64848400,16029600,6176400,12109100,7794036,42295300,5073600,9329500,10943500,2771500,6960200,20396200,3975600,4635900,64022200,39037200,15015600,12209800
2023-06-07,61944600,15950600,9900000,11082400,9121088,39098000,6504300,9281400,16817900,3614800,12420500,40717100,5162700,6194400,85373300,43584200,24256500,16027100
2023-06-08,50214900,13289100,7142200,9030200,4477596,35199000,5818400,7368100,15585900,3043700,8352700,23277700,4036100,4863700,61952800,32833700,18873000,13517100
2023-06-09,48870700,12173400,6669500,9625400,4365076,40218000,6264400,7249100,12581500,1975900,6521900,22514900,3200100,5569500,85742800,24651900,15603900,12251600
2023-06-12,54274900,15495000,7159600,12341600,4677449,59881600,6510600,7596600,14208900,1885000,7468500,24260300,4207100,5354000,76104300,27517900,14713500,14112000
2023-06-13,54929100,24035500,7660800,12964400,5411582,51990000,6066800,7701600,13397800,2027800,7304200,22951300,2838700,5321200,95899700,41578200,15738900,13533800
2023-06-14,57462900,16630700,7721100,15877400,6429268,74404300,6699100,9068700,14099700,1964500,6137300,26003800,3559300,5693300,100612100,26782400,21103200,16627700
2023-06-15,65433200,22496900,7705400,13354600,8733159,67676300,7138300,9343100,15271400,2619200,7305700,38899100,4326100,5863000,110303100,30535200,18160500,16224100
2023-06-16,101235600,37133300,22908100,22665000,13731752,110188500,13425100,13812100,26735800,4890400,15844300,46533600,8925100,11243900,114121300,64130500,34675800,43124000
2023-06-20,49799100,20138000,10438700,14939200,8068443,65970200,7995800,8428600,13971800,2729800,7744400,26375400,4154800,5340700,76160400,35360500,19994400,17514100
2023-06-21,49515700,16939600,7328200,17873000,5983576,70973500,7177500,9926500,13948700,2837100,6854800,25117800,3832400,4649700,76982300,40676400,19251000,13285700
2023-06-22,51245300,14993800,7088600,10915300,5292046,45740300,5485900,10075200,15193400,1799400,7884100,23556800,3185800,6666800,70637200,30272800,13307400,12455300
2023-06-23,53079300,16540300,15172700,13538000,7532911,46199200,9450700,9907500,25103600,3720600,16407900,23084700,7592600,13843300,92074500,37372800,18975000,17933600
2023-06-26,48088700,13032100,7371800,13132700,5326378,38952400,6978800,8429700,12856100,1851800,7685100,21520600,3706100,4353100,72823600,28616600,14106300,14283400
2023-06-27,50730800,12981000,6581700,10032700,5973427,33038900,4927500,8154000,9068500,1815000,7093900,24354100,5763000,5445400,72813700,31457000,12093600,13227500
2023-06-28,51216800,11387600,5773800,12118300,6009012,33906900,6780400,7558600,11173200,1666500,8173800,20259500,5193900,6733300,75636000,26156400,18889800,13084100
2023-06-29,46347300,14246000,5633500,13402600,4070746,38313000,4547500,15423200,17142300,1744000,6281800,16997000,5770400,7343000,67882300,27298300,21530400,11364400
2023-06-30,85069600,18186300,6346600,12826200,9250648,33798400,7580000,14208500,19737000,2644700,8090600,26823800,7635100,7055600,104921500,40459200,19073100,13542700
2023-07-03,31458200,7338300,3272600,7979500,3723916,15753000,4033700,8021600,9694500,1601300,2834600,12508700,2389000,3996100,32793400,18424200,8647500,7397000
2023-07-05,46920300,14950500,6318700,11028800,4588235,37664700,7224600,8934900,14716600,2356000,5861500,18172400,5277100,8279800,58418400,32988100,17585400,12491200
2023-07-06,45094300,13931100,9203000,12084600,4594375,41693600,6332500,9709500,12603900,2569600,7257400,28161200,5592100,7958300,80658300,33325300,14427000,17961400
2023-07-07,46778000,15579600,6601300,9690800,4843847,28345700,7021700,8977500,14565500,2586500,11314800,21185300,6309900,9163500,86076100,28987000,19774800,21926600
2023-07-10,59922200,19046500,5167900,13642600,5805400,36305700,5739200,9100100,15480600,1703700,5949200,32791400,5508800,5529200,62443500,45305500,12967800,14877600
2023-07-11,46638100,15002700,5061500,13735500,4746113,28148800,6607000,11265600,15970100,1529600,6084900,26698200,3915200,5150300,64463800,39688000,11460900,12581100
2023-07-12,60750200,26332500,6464000,14912100,5403938,37762200,6940400,11323200,14241300,2156000,8376700,29995300,6080100,6764600,91924500,46478300,16509900,13238200
2023-07-13,41342300,17864800,8143900,15325500,3477075,32745800,6401700,11234900,11269800,1656900,9764400,20567200,8223100,5561400,72425200,40508200,11859600,26826800
2023-07-14,41573900,19564800,7051300,17734200,3405529,30426200,5361700,27011600,11631600,1550000,7209300,28302200,4467000,6128500,69761800,101526300,10427400,28165400
2023-07-17,50520200,16140700,4351700,34503400,4557412,34111200,5486800,17262400,10014300,1669900,7376400,20363900,5637400,4625300,52680200,160933400,10135200,18051300
2023-07-18,48353800,16434200,6798700,21915500,4476718,29679500,6332500,13491700,11152900,1991600,7499100,64872700,5684100,5355200,80744400,132538700,13437300,24617800
2023-07-19,80507300,21745000,5653100,17177000,5604920,26486700,7522600,12510000,12936000,1969200,6608600,39732900,4140800,6203600,65891700,142144700,12372900,15556500
2023-07-20,59581200,22784400,5866600,15277500,5158852,37878000,21892900,9935900,11563000,2104300,8073000,33778400,5056500,6445400,70591600,76867900,14987700,15740200
2023-07-21,71917800,51284200,8753500,19864200,10277106,79724100,12076500,10633100,12813200,2834100,8193500,69368900,15021400,9938100,71245400,49162700,16960500,17099600
2023-07-24,45377800,18390200,9722100,13911900,6687261,25225800,15155400,14381400,10251100,2034400,6045500,26678100,4225800,5549500,54023400,49475700,12529800,15090900
2023-07-25,37283200,16136600,6767600,15335400,21329067,31771100,13790100,9944700,13422700,2780600,6498700,41637700,3521600,5883800,55191200,59669800,15553800,14116100
2023-07-26,47471900,13563700,6056400,14983700,9449750,32643200,14288200,8728600,17145500,2896900,7042700,58383700,3898900,7013800,71052900,63191500,15094200,15159600
2023-07-27,47460200,15795500,6470100,16691400,7752311,58890800,12446400,10778400,11517100,4698300,9813100,39635300,4141800,7191600,92194400,65496000,13400400,17677900
2023-07-28,48291400,27491300,6542300,13638300,5600785,90863000,14138800,9103800,9721800,2843000,6903800,28484900,5602300,9397300,80011800,51420600,11020200,17566400
2023-07-31,38824100,14193500,13056300,20837800,5169252,55630700,22632700,8892700,15577900,3296000,7397500,25446000,5687700,7955200,62040400,47585600,13033200,24197000
2023-08-01,35175100,15286200,7531400,13717500,6595040,24702200,15810300,6853900,9281600,1916200,10009200,18311900,2853900,5718800,55291500,46296400,11782500,14177400
2023-08-02,50389300,17693700,7067100,15162700,5377375,39052000,14595600,8299400,11059400,2388300,10873500,27761300,4285900,5636000,93933400,41739100,12660000,13484100
2023-08-03,61235200,15186400,6680700,14145400,4347409,24817900,17424800,6084000,8037400,1910700,6039300,18253700,2857400,5792700,64276100,40781600,13202700,16280400
2023-08-04,115799700,12266700,10182300,11516900,6118274,26664300,23414300,6206600,9356600,2517300,6700700,23727700,4650400,4782800,100052300,38878700,14262000,14275700
2023-08-07,97576100,11327900,13927400,10818400,4140914,22486900,17736400,7251800,6982600,2176800,8259100,17741500,3323400,4107400,58357500,38109900,14268900,12410800
2023-08-08,67823000,12224800,6451300,16767900,4735463,34753600,27378700,8623400,7956100,1948400,10152200,22327600,5017900,4625500,71361300,39075100,11017500,14065600
2023-08-09,60378500,18765500,10531500,32517900,3900213,28720200,42974400,6277800,7904100,1895800,6479500,22373300,4413100,4293200,78789600,33951700,13209600,19919600
2023-08-10,54686900,16329500,8647100,56716800,5853515,30957300,48213800,5995100,7870300,2436300,6525700,20113700,3727200,4307800,93005500,33556400,15169500,15837200
2023-08-11,51988100,14342200,6680300,21925700,4463437,28752000,45904100,5178000,8483400,1760900,5904300,24342600,2872500,3861200,68664600,31213900,14195100,14043700
2023-08-14,43675600,20707300,6060100,13676400,4916020,36896100,64036900,5044300,7176300,1712400,8427200,18836100,3385600,4297600,47867400,26901400,20813700,12973400
2023-08-15,43622600,20173400,7876500,13677900,4276614,27420300,88958100,10300300,7187400,1883800,5118700,16966300,3331800,6921100,75707500,26393600,14559300,14909600
2023-08-16,46964900,26470200,7920500,12182700,4614924,35757300,85832700,6978200,8372300,1829400,5332900,20698900,2633700,6356800,80107200,29440300,26980800,13695100
2023-08-17,66062900,45278000,8270500,14206000,5734981,39906700,70904200,9953900,12873500,2148400,6457800,21257200,4503000,6419500,95711300,36036700,53614200,16709500
2023-08-18,61114200,28833600,5998600,12353900,5651281,23692300,49617200,8516900,11082300,2624500,6710400,24744800,6020300,5448200,98758400,32206300,27954900,16218400
2023-08-21,46311900,18283200,6802300,11215000,3686075,43718200,151319500,8327000,8648500,2682600,6012500,24040000,4284100,4504700,68719000,47841400,15679200,11092400
2023-08-22,42084200,15666000,6081700,9845900,3308421,23434200,56835400,9682000,9412200,2052300,6026000,16102000,3491500,4196000,65062900,43201000,16670700,10520800
2023-08-23,52722800,18250000,4975600,7576000,3568043,32324300,119011400,7858000,7749500,2308800,10588200,21166400,4042700,4522500,68441000,29371100,14210400,11435600
2023-08-24,54945800,17586400,5989600,27531000,4211960,37931000,70755100,6534000,8955100,2006400,6487700,23281400,5709800,4088900,88517300,29780100,14033100,10818500
2023-08-25,51449600,15731800,5291800,16050900,3903596,27324800,18185500,6695500,7629200,3725200,4839100,21684100,4710700,3541500,102325100,22107700,12267000,13579300
2023-08-28,43820700,15189900,4386100,12166400,3524313,22341800,18458000,5094100,6254300,2317600,4335600,14808500,3189800,3614700,61595400,30173700,11871000,10382100
2023-08-29,53003900,17859100,5374800,11210700,5833091,29943600,12208600,6337000,8189600,2348500,5673100,19284600,4368600,4034600,83081900,45429000,12702300,9665000
2023-08-30,60813900,12145400,5534900,11816600,6086573,26279200,9939100,6277300,9447900,2410700,4785000,15222100,3153400,3712200,69053900,26065300,10967700,11922100
2023-08-31,60794500,22619700,7003700,10448000,5218620,48157600,15333000,10933900,14663500,2979800,9212000,26411000,5566700,5451400,66084600,45406200,19582800,17479800
2023-09-01,45732600,14078200,6660400,27667400,4435119,43782600,8609500,7902100,11257200,2136400,4941300,14931200,4800400,4126300,58875700,20276800,12553500,14828400
2023-09-05,45280000,13885000,9755800,12741700,4406550,43379400,9019800,7854700,12474600,2410300,6379900,18553900,5081800,5097000,55166200,28402900,15209400,18304000
2023-09-06,81755800,11380400,7195500,15518500,5018014,39643400,9753800,8629200,13923500,2705800,7926100,17535800,5933800,3877400,70758500,43010100,14594700,13325500
2023-09-07,112488800,14762000,7925900,14768000,4139035,67659700,9931800,8373700,17628600,3732800,8532600,18381000,4934300,4824800,70355400,30699100,19120800,13248500
2023-09-08,65551300,13992000,7434400,16220900,3170967,44255200,6957000,7107900,14312300,2351300,6807500,19530100,2995000,3384700,61659700,28281300,12667200,14283200
2023-09-11,58953100,15842300,7155100,26579100,5272499,36349300,6309300,6854200,14767400,2433200,5069300,16583300,4512700,4288500,60180100,28625000,11912100,14383600
2023-09-12,90370200,13916100,7521100,16594600,5275255,55326600,6045800,8363200,12292700,1450200,4605400,17565500,3331100,4537800,67565400,27383300,11757300,20145800
2023-09-13,84267900,13092200,5759500,9772700,3508651,35407800,7397500,8325900,12641400,1724300,6761500,16544400,3781400,4040600,60199300,30916600,14364300,13472800
2023-09-14,60895800,15760300,8822800,22371900,6637768,30616500,7758400,10034900,12311600,2219700,6872400,20267000,4118300,4606800,83430800,55155000,14923800,15210700
2023-09-15,109205100,43939000,17266500,21598500,8437076,68868800,13388900,19824100,55690500,5720400,9639000,37666900,11656000,10255600,111761400,79705300,63925200,34545100
2023-09-18,67257600,11825000,7027600,11894200,4700880,29322200,5789000,6512400,13617400,2884800,3911300,16834200,3182600,3536500,55752200,29972500,12997800,14045300
2023-09-19,51826900,10748500,6615100,21478900,3882045,53288100,5550800,7943400,11998900,2128100,5818300,16505900,3369300,4704200,66514600,33190500,14019600,12562900
2023-09-20,58436200,12219900,5939100,12715200,5134919,57660800,3837400,7332000,14766600,1979300,4593600,21436500,3695800,5446400,82562600,45303600,10120800,11879900
2023-09-21,63047900,37436100,7150000,14364200,5760292,45215900,4526700,8052400,15941800,2370100,5856600,35529500,5351000,5096400,103976100,33691400,18782400,14400600
2023-09-22,56725400,17869500,5963000,11495300,6249463,29232700,4976700,7071700,14644100,1958300,5027200,21447900,4542300,6327000,100829700,33964400,13215000,13197300
2023-09-25,46172700,14224400,5510000,11034400,4741101,21729400,6722500,7044700,12358800,1895500,6052200,17836000,3553600,5527000,70874500,30428700,10459500,11316000
2023-09-26,64588900,15618400,5659200,14867900,6022043,34198300,4904800,7468400,11194700,2251600,5400500,26297600,5213700,6366500,96168400,35412000,14435700,11805400
2023-09-27,66921800,15845500,9124400,14662500,5912656,44369100,10211600,6717800,13766300,2735000,5635500,19410100,5729900,5403700,104705800,27561600,15711000,23976200
2023-09-28,56294400,17204400,7151800,12229800,5518337,32265300,7861900,8868100,12484800,2182400,4758800,19683600,4841600,6237100,92258300,27817600,11617200,16808100
2023-09-29,51814200,13951200,7395200,11257600,4924165,28758500,7679900,11915700,12270000,3366600,7232700,24140300,5194200,6675100,115078500,29634600,18842400,18810700
2023-10-02,52164500,13934000,6839600,9128100,5389278,26086200,7259700,9170600,11792500,4425000,7079700,20570000,3838800,5153800,83798600,36600200,12992700,14395000
2023-10-03,49594600,15700600,6168600,12586200,8624900,45292600,5740800,9431100,13604200,3408100,5924000,21033500,4873400,4670600,103760600,36830800,11253300,13297100
2023-10-04,53020300,17009000,9664700,12010500,4876551,39842200,4955200,8128700,12100500,2820000,6720500,20720100,4134000,4727800,87453000,37089000,15755700,19622200
2023-10-05,48527900,14929400,8073000,15466600,4819539,25771200,5993300,8576200,29878100,3799600,6449100,16965600,10556400,5205700,70142700,32171500,14269500,20128800
2023-10-06,57224100,15665500,10187400,15375100,5284026,33252300,5801100,10269400,30292000,5129500,6854900,25645500,12770700,7406300,113202700,53289300,42616200,25363400
2023-10-09,42390800,10163600,8183500,13604400,5418473,19376100,4414100,6964900,15704700,2782300,5061100,19891200,7244500,5062200,80374400,30659800,21022500,22369900
2023-10-10,43698000,13105600,6512900,9450600,5707039,24044100,5273500,11288800,20909700,3129600,7177200,20557100,11456400,5988900,78607300,35746800,16014300,13892000
2023-10-11,47551100,12658000,12570700,9499200,3580573,19262600,6922900,8698200,21138900,2919400,5375100,20063200,7371500,5469100,62451700,31793500,12026100,57939000
2023-10-12,56743100,11846100,7397000,9554900,3861746,23639200,5792400,10484400,19330400,3528300,5124000,19313100,9024100,5965600,81154200,38543700,13514100,31183000
2023-10-13,51427100,14413800,8042800,10808000,4578337,28390100,5359800,29427000,14494600,2646500,5787500,21072400,6757100,7078900,95143100,34104500,13809000,30276500
2023-10-16,52517000,11736600,5446000,10275100,5616698,29555800,6408100,12663500,12816800,2774700,6473500,22158000,5605000,6509800,75433200,31727900,14348100,18452000
2023-10-17,57549400,17105900,7538300,9985700,4916647,24993600,12244400,11482700,16457200,2627500,5827200,18338500,6411300,6160100,75324700,34771800,10893000,19775400
2023-10-18,54764400,13087300,6893500,10047000,6080433,22086000,9097300,9620300,12809500,4559200,7136400,23153600,6650600,10508500,93559800,36230900,10559100,23380300
2023-10-19,59302900,16325600,6580200,14316800,5035055,29201800,7733800,11143600,16202200,5646200,7647600,25052100,6336800,8146000,121323000,97636500,11745900,20972500
