Date,AAPL,JPM,MSFT
2001-03-21,371375200,12026300,124988600
2001-03-22,723301600,15668200,126363200
2001-03-23,944888000,10763200,99519600
2001-03-26,734451200,8319900,63118600
2001-03-27,543821600,12254000,95135600
2001-03-28,584662400,7315300,78681600
2001-03-29,613065600,6688200,86985000
2001-03-30,400349600,8463000,91201600
2001-04-02,340911200,8743100,75924000
2001-04-03,368687200,9050300,94187600
2001-04-04,685484800,11634000,104046600
2001-04-05,446762400,8644900,113364000
2001-04-06,324889600,9789600,92622000
2001-04-09,266582400,7386400,56295600
2001-04-10,457374400,7962300,109199400
2001-04-11,334096000,9898000,109879600
2001-04-12,298933600,6740700,87520000
2001-04-16,285224800,6377000,65857400
2001-04-17,685199200,5115500,85149200
2001-04-18,1100842400,15206700,156696400
2001-04-19,1873670400,11593500,159375600
2001-04-20,693403200,8496300,192919600
2001-04-23,541525600,5135800,92171200
2001-04-24,377137600,6179000,89176600
2001-04-25,330780800,8079600,76744000
2001-04-26,799696800,7012500,118737600
2001-04-27,453012000,6371800,121572400
2001-04-30,494776800,7737700,74368200
2001-05-01,427252000,8051200,83702800
2001-05-02,368524800,6753000,92864400
2001-05-03,301543200,7494000,66273400
2001-05-04,281052800,8223200,119538400
2001-05-07,276550400,10128700,109356200
2001-05-08,315436800,8695500,75084000
2001-05-09,324889600,6490800,76676600
2001-05-10,288976800,5905800,64334600
2001-05-11,203044800,5675600,51128800
2001-05-14,309220800,5469800,44968000
2001-05-15,237025600,5821200,61385600
2001-05-16,322330400,9348000,91893800
2001-05-17,332119200,7818200,106984800
2001-05-18,159051200,5556700,90605400
2001-05-21,460997600,6909900,103491600
2001-05-22,412916000,8750800,83455600
2001-05-23,281041600,6283400,93637400
2001-05-24,271756800,5418700,80781600
2001-05-25,158743200,3857900,52747600
2001-05-29,515989600,5391800,71210800
2001-05-30,777078400,5402700,86501800
2001-05-31,442892800,5875300,70682600
2001-06-01,456075200,6006400,57587600
2001-06-04,281920800,4271200,43736600
2001-06-05,471794400,6758900,89454200
2001-06-06,223176800,12689200,80022800
2001-06-07,325180800,11970800,66960000
2001-06-08,342624800,7355600,51867000
2001-06-11,294000000,6247800,47345600
2001-06-12,303794400,8116400,66714600
2001-06-13,511487200,7347500,55302400
2001-06-14,297348800,6765500,71972400
2001-06-15,454624800,16099300,108354400
2001-06-18,345912000,7108600,56846800
2001-06-19,321087200,5717600,63457400
2001-06-20,431620000,7645800,64108400
2001-06-21,341331200,7181900,69603800
2001-06-22,286025600,7293900,51092000
2001-06-25,439549600,4647300,49215600
2001-06-26,272781600,6830700,63077000
2001-06-27,374130400,6571400,69199800
2001-06-28,348409600,4913000,128975600
2001-06-29,515390400,6180700,94283800
2001-07-02,230048000,5128300,72810200
2001-07-03,112543200,3057900,28037400
2001-07-05,152292000,4379000,49242600
2001-07-06,302920800,5037300,67467800
2001-07-09,337467200,4892200,66476600
2001-07-10,395270400,8433400,66562600
2001-07-11,470506400,8240300,73822600
2001-07-12,614801600,7200400,128078000
2001-07-13,454742400,5728800,58934600
2001-07-16,278667200,7292100,55990800
2001-07-17,647830400,6459800,63241000
2001-07-18,1137012800,10179800,57590800
2001-07-19,861140000,8137100,76549400
2001-07-20,444584000,4094700,124203600
2001-07-23,241360000,4128000,79999400
2001-07-24,348376000,5781100,67530200
2001-07-25,443878400,7438000,74065400
2001-07-26,369140800,5522800,77974000
2001-07-27,334135200,6060000,65396000
2001-07-30,243359200,6203600,42196400
2001-07-31,235026400,8469900,59031600
2001-08-01,304136000,8843900,55679000
2001-08-02,252089600,4944500,54198400
2001-08-03,186054400,5896700,43260400
2001-08-06,99652000,5036000,27831600
2001-08-07,168548800,4686600,31347800
2001-08-08,276169600,5489800,54996400
2001-08-09,200664800,5501900,45536200
2001-08-10,186961600,4708300,51756400
2001-08-13,147996800,4209300,32675400
2001-08-14,228950400,4620700,36481200
2001-08-15,289279200,4808900,39503000
2001-08-16,288092000,6343100,43905600
2001-08-17,208426400,4967800,52234200
2001-08-20,252302400,5850000,48371200
2001-08-21,185701600,7114200,47111800
2001-08-22,173975200,5342100,78107200
2001-08-23,217078400,4557900,51813200
2001-08-24,290332000,11913100,63399000
2001-08-27,175644000,5481500,44562800
2001-08-28,171735200,6436800,47422800
2001-08-29,239971200,6178300,48170000
2001-08-30,368692800,7395300,97632000
2001-08-31,216904800,4918600,57900800
2001-09-04,348213600,6377800,67189200
2001-09-05,360057600,10440300,89470600
2001-09-06,282368800,11279200,112356800
2001-09-07,241830400,8777400,89863800
2001-09-10,308845600,9263700,84471800
2001-09-17,458007200,20453200,127502000
2001-09-18,327101600,13190400,83182600
2001-09-19,373318400,13595900,126950200
2001-09-20,411174400,12567200,117983200
2001-09-21,570516800,19319400,184976600
2001-09-24,294537600,13583500,85580200
2001-09-25,374404800,11045500,84940600
2001-09-26,493796800,8319900,58524400
2001-09-27,322240800,6552000,81191200
2001-09-28,365108800,10302300,116641200
2001-10-01,208208000,8583800,69999600
2001-10-02,235883200,10114000,80860800
2001-10-03,683043200,15753100,97199200
2001-10-04,401122400,11926300,101778000
2001-10-05,342686400,9235900,80844400
2001-10-08,207984000,7810600,60605800
2001-10-09,174025600,7750700,99477600
2001-10-10,307759200,8522700,86349200
2001-10-11,334163200,10665500,83742600
2001-10-12,287812000,8231000,63307000
2001-10-15,318752000,8377100,68437000
2001-10-16,202949600,8870300,66169000
2001-10-17,285538400,14314100,73710600
2001-10-18,612572800,6970300,78348000
2001-10-19,166790400,7393000,91219600
2001-10-22,391938400,7499100,72323600
2001-10-23,684980800,8313200,80325000
2001-10-24,374427200,7721100,79141400
2001-10-25,254951200,7579000,75318200
2001-10-26,278964000,6616600,64509400
2001-10-29,239181600,7740200,55129400
2001-10-30,276763200,9263400,57395600
2001-10-31,273750400,6379000,64700000
2001-11-01,312995200,8193300,109671200
2001-11-02,197204000,6018900,83360000
2001-11-05,235793600,6622200,66401600
2001-11-06,316019200,9947800,68612000
2001-11-07,382989600,8817300,58899000
2001-11-08,342143200,6771400,74227800
2001-11-09,134293600,4529500,48013600
2001-11-12,201499200,5311200,57752800
2001-11-13,224672000,7900400,60159600
2001-11-14,221149600,5773200,88625600
2001-11-15,213029600,5273100,77922000
2001-11-16,230664000,5616600,59249000
2001-11-19,332589600,4777500,56005000
2001-11-20,276584000,5442300,65921800
2001-11-21,201583200,4915600,50785200
2001-11-23,60004000,3129700,15754600
2001-11-26,460689600,6817800,41983600
2001-11-27,268553600,7612900,90819000
2001-11-28,250611200,18051800,54536600
2001-11-29,202764800,11981900,54034400
2001-11-30,303912000,7271300,48234200
2001-12-03,181165600,11064300,47211800
2001-12-04,380419200,8180500,51005800
2001-12-05,568579200,9551300,74243000
2001-12-06,338934400,10875900,56026200
2001-12-07,203515200,5674700,42334800
2001-12-10,170010400,6631800,38367400
2001-12-11,205475200,6604900,54334000
2001-12-12,192460800,6770500,47884200
2001-12-13,197842400,8901400,53227800
2001-12-14,189884800,14055500,43000600
2001-12-17,173712000,8043900,57079800
2001-12-18,235239200,8069500,47255200
2001-12-19,289956800,10382500,56996200
2001-12-20,220864000,19306500,78585000
2001-12-21,256334400,18511200,84307600
2001-12-24,50629600,3508600,11701600
2001-12-26,146400800,5315500,29328000
2001-12-27,191508800,6687800,32406600
2001-12-28,299124000,5924400,28787200
2001-12-31,137782400,6298000,43006200
2002-01-02,529496800,7929300,48124000
2002-01-03,612007200,10348200,67590800
2002-01-04,409976000,10432900,52731400
2002-01-07,444584000,9453000,58508800
2002-01-08,450038400,7604000,47736400
2002-01-09,327835200,6189600,76304000
2002-01-10,452737600,6870400,50296600
2002-01-11,348801600,7788900,72993200
2002-01-14,415996000,7333000,50997800
2002-01-15,290320800,8475900,60717400
2002-01-16,566893600,15076200,61955400
2002-01-17,660576000,11503100,78958000
2002-01-18,338811200,11283800,107140400
2002-01-22,327314400,7824300,76837200
2002-01-23,443279200,8666100,80403000
2002-01-24,344002400,7715600,83886000
2002-01-25,185914400,13942200,48981200
2002-01-28,186446400,13716200,41622000
2002-01-29,240324000,17854300,58666000
2002-01-30,471576000,22844200,66100000
2002-01-31,468445600,12247600,69566200
2002-02-01,398305600,13705300,63462200
2002-02-04,522373600,12660000,70308400
2002-02-05,456887200,28714800,66772600
2002-02-06,597576000,19514500,66103000
2002-02-07,347832800,17090600,63314000
2002-02-08,355331200,15573300,61283000
2002-02-11,398602400,12952700,50899600
2002-02-12,224280000,7807600,44973800
2002-02-13,312872000,20457300,54168600
2002-02-14,260170400,17197200,57267000
2002-02-15,260187200,16647400,50179800
2002-02-19,390258400,13378500,52262600
2002-02-20,285443200,14369600,50492000
2002-02-21,446751200,9669400,59398400
2002-02-22,406476000,25756700,71347800
2002-02-25,426848800,11513000,51832200
2002-02-26,260131200,10028100,63276200
2002-02-27,1030159200,10123500,65750000
2002-02-28,456937600,8056800,68068000
2002-03-01,348992000,9530300,62115600
2002-03-04,348258400,16655600,74464200
2002-03-05,274702400,16766900,55926400
2002-03-06,226206400,15044900,49835400
2002-03-07,258249600,12092200,58079200
2002-03-08,269774400,11721000,57701800
2002-03-11,262785600,16507800,43718200
2002-03-12,254055200,13336300,66407200
2002-03-13,200765600,10128600,44387400
2002-03-14,217296800,8074400,51819600
2002-03-15,240900800,11626800,69086800
2002-03-18,304556000,8641100,52296800
2002-03-19,242345600,7615100,36376400
2002-03-20,294319200,8460200,55235200
2002-03-21,616352800,6479800,46123400
2002-03-22,202193600,7176700,41341400
2002-03-25,262830400,8444900,47752400
2002-03-26,257840800,9780000,69357200
2002-03-27,127702400,6541200,47318400
2002-03-28,108455200,6425000,43901200
2002-04-01,199046400,4588500,47010000
2002-04-02,203795200,5126800,76509400
2002-04-03,214530400,5978700,76931400
2002-04-04,338497600,6825900,61763800
2002-04-05,278348000,5999500,50166000
2002-04-08,261514400,5735300,73389600
2002-04-09,191531200,5537600,63413000
2002-04-10,224980000,9663300,75636400
2002-04-11,407254400,12118300,58165800
2002-04-12,320241600,6738500,52297600
2002-04-15,299370400,11163000,47388800
2002-04-16,614577600,14282300,51921600
2002-04-17,396250400,19356200,55158600
2002-04-18,401710400,10163900,74794800
2002-04-19,375407200,6647600,104268600
2002-04-22,269427200,8053500,51465200
2002-04-23,233469600,7383300,68281400
2002-04-24,140448000,7354700,61220400
2002-04-25,194202400,10939400,57290400
2002-04-26,304981600,7525800,62776600
2002-04-29,272288800,8569000,70246000
2002-04-30,280963200,9882800,77384000
2002-05-01,214704000,6543700,76413000
2002-05-02,239344000,7680200,79009200
2002-05-03,230781600,7122800,71628000
2002-05-06,249664800,6321700,66299400
2002-05-07,242748800,8673800,88385400
2002-05-08,436682400,10199300,101242000
2002-05-09,224616000,8214200,83288200
2002-05-10,235396000,5472400,64408800
2002-05-13,265608000,5811000,64819000
2002-05-14,526506400,8431300,64832400
2002-05-15,335826400,8716400,70412000
2002-05-16,227052000,5798700,53406400
2002-05-17,236493600,7433100,54646200
2002-05-20,269914400,4149000,52115800
2002-05-21,280991200,6318700,63120000
2002-05-22,290875200,5234100,54169400
2002-05-23,369398400,6222500,51412800
2002-05-24,166174400,4945900,35982000
2002-05-28,149716000,4890600,49602000
2002-05-29,221793600,5388600,45393200
2002-05-30,196375200,9332200,63213000
2002-05-31,365495200,7764000,66468000
2002-06-03,235110400,7325800,88439000
2002-06-04,347821600,9405000,88008400
2002-06-05,277082400,7263200,66969400
2002-06-06,259996800,7494700,78703400
2002-06-07,612376800,9275100,97834400
2002-06-10,277575200,5536800,71825400
2002-06-11,349496000,6525300,74368200
2002-06-12,528718400,9581500,136198600
2002-06-13,352083200,6041300,79771600
2002-06-14,424900000,9795700,109433600
2002-06-17,324609600,10245100,94486600
2002-06-18,353360000,7572900,77518400
2002-06-19,1709467200,6437800,81247000
2002-06-20,396636800,8559200,86401200
2002-06-21,445177600,12353700,116820000
2002-06-24,431933600,10176300,104523200
2002-06-25,301201600,6963000,84025200
2002-06-26,558952800,19122800,112131400
2002-06-27,251658400,9726800,95812400
2002-06-28,269858400,7830000,89555600
2002-07-01,222689600,10082100,66473800
2002-07-02,305188800,12179600,82814200
2002-07-03,199029600,8979400,80936600
2002-07-05,161649600,4612400,35673600
2002-07-08,211204000,7585700,63199400
2002-07-09,226749600,7100300,85277200
2002-07-10,206880800,8858000,90673400
2002-07-11,373676800,11589300,129550600
2002-07-12,443492000,7531200,95733800
2002-07-15,295993600,11558500,136965600
2002-07-16,446768000,14886800,97154600
2002-07-17,1215485600,16035100,98034800
2002-07-18,559462400,9790100,91053600
2002-07-19,385207200,12270800,112543400
2002-07-22,430897600,16705900,180069800
2002-07-23,399890400,44908600,168061600
2002-07-24,406593600,46819400,202307800
2002-07-25,479354400,33168200,163411400
2002-07-26,207704000,18050500,123538000
2002-07-29,274960000,18354600,112148600
2002-07-30,354838400,16052300,122690600
2002-07-31,310699200,13790900,93875600
2002-08-01,228956000,12536300,92002800
2002-08-02,179060000,13448400,85947600
2002-08-05,204024800,14479200,78941600
2002-08-06,272053600,14504500,88715800
2002-08-07,333474400,10715900,86349400
2002-08-08,227348800,16995400,88748000
2002-08-09,205716000,12011100,69049400
2002-08-12,179765600,9748200,56866600
2002-08-13,269869600,11024300,100122800
2002-08-14,399084000,15345800,96706000
2002-08-15,322078400,13570400,98745600
2002-08-16,245224000,9678900,69334000
2002-08-19,216557600,13035800,79848200
2002-08-20,186625600,9419200,70317600
2002-08-21,202428800,9146800,81203400
2002-08-22,258311200,11966500,72517600
2002-08-23,163245600,9148500,57929200
2002-08-26,189968800,8705300,55652400
2002-08-27,262231200,9691100,65470200
2002-08-28,247973600,7982600,68875000
2002-08-29,164169600,6932700,94275600
2002-08-30,193519200,7594200,58138400
2002-09-03,276936800,11007600,74452600
2002-09-04,420660800,9968900,80232000
2002-09-05,226178400,11126100,90438800
2002-09-06,181591200,11131700,69918400
2002-09-09,158244800,23679300,81653200
2002-09-10,249468800,11271200,83950000
2002-09-11,202412000,6951000,77443200
2002-09-12,269830400,11703100,63726800
2002-09-13,282951200,10826400,59549200
2002-09-16,286641600,10109200,50166200
2002-09-17,427996800,10284400,73343400
2002-09-18,328641600,46143600,83951800
2002-09-19,205945600,18650600,77777600
2002-09-20,352788800,16576500,130619200
2002-09-23,263709600,13813500,89783800
2002-09-24,250661600,18935000,104142200
2002-09-25,254682400,16291400,107116600
2002-09-26,208644800,16468700,100852200
2002-09-27,206152800,14082400,81011600
2002-09-30,237697600,19837400,115577000
2002-10-01,342423200,15851400,110636600
2002-10-02,229348000,15141200,103488600
2002-10-03,217896000,21175900,105221400
2002-10-04,190825600,21502400,107120400
2002-10-07,244697600,19884300,89790000
2002-10-08,453644800,22978300,115667600
2002-10-09,356686400,27852900,123142600
2002-10-10,321574400,22442500,118515000
2002-10-11,294677600,19016500,108828800
2002-10-14,194404000,10441300,76216200
2002-10-15,405518400,20045700,133374200
2002-10-16,307624800,15243300,95437400
2002-10-17,469296800,13722500,182602400
2002-10-18,288299200,10505200,152817200
2002-10-21,238520800,18375700,112378600
2002-10-22,218148000,11149300,87159000
2002-10-23,209036800,13235400,110866600
2002-10-24,174748000,15584100,95833400
2002-10-25,279070400,9805800,75425800
2002-10-28,349300000,15491700,79906600
2002-10-29,259179200,13296300,90517200
2002-10-30,270676000,9994100,94451200
2002-10-31,295836800,9821000,105973800
2002-11-01,189828800,9145800,105097800
2002-11-04,376818400,13636400,139964200
2002-11-05,210694400,10929600,76658200
2002-11-06,216389600,17198700,115407000
2002-11-07,336179200,19726200,73699600
2002-11-08,190064000,12928700,64522200
2002-11-11,152975200,8165400,58341200
2002-11-12,223792800,9326300,81398600
2002-11-13,231739200,10768000,107370200
2002-11-14,141713600,10599200,78337000
2002-11-15,160994400,12308100,77533600
2002-11-18,164578400,9986300,58086400
2002-11-19,210952000,8207300,76403400
2002-11-20,208740000,19718200,76435400
2002-11-21,418482400,20578600,82922200
2002-11-22,227858400,14654500,70002000
2002-11-25,199427200,10104600,61583000
2002-11-26,240262400,9448600,68650400
2002-11-27,286798400,11766600,55191800
2002-11-29,143432800,4637400,28393000
2002-12-02,398742400,12493900,63735000
2002-12-03,227869600,12677900,58457400
2002-12-04,325757600,9266800,83892000
2002-12-05,243398400,11451300,68435800
2002-12-06,245358400,13236200,71670200
2002-12-09,236084800,9414800,63862800
2002-12-10,308610400,8975700,63730200
2002-12-11,253500800,6803600,69186200
2002-12-12,149340800,8396500,55242000
2002-12-13,164780000,8218200,65245400
2002-12-16,251624800,7942600,60140400
2002-12-17,222661600,11435100,49549800
2002-12-18,150701600,14182700,62709400
2002-12-19,347519200,13923400,82686600
